,v2_term_x,description,v3_term,v2_term_y,unk,icd10_term,snomed_concept_id,icd10_code,category,concept_id_ph,concept_version_id_ph,phenotype_id,phenotype_version_id,phenotype_name,disease,description_ph
1255,C10E0,Type 1 diabetes mellitus with renal complications,YajRA,C10E0,C1080,E102D,110996009,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1256,C108D,Insulin dependent diabetes mellitus with nephropathy,Yag05,C108D,XaF04,E102D,314377008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1257,C108D,Insulin dependent diabetes mellitus with nephropathy,Yag05,C108D,XaF04,E102D,309426007,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1258,C108D,Insulin dependent diabetes mellitus with nephropathy,Yag05,C108D,XaF04,E102D,425455002,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1259,C108D,Insulin dependent diabetes mellitus with nephropathy,Yag05,C108D,XaF04,E102D,63510008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1260,C108D,Insulin dependent diabetes mellitus with nephropathy,Yag05,C108D,XaF04,E102D,90731000119103,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1261,C108D,Insulin dependent diabetes mellitus with nephropathy,Yag05,C108D,XaF04,E102D,110996009,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1262,C108D,Insulin dependent diabetes mellitus with nephropathy,Yag05,C10ED,XaF04,E102D,314377008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1263,C108D,Insulin dependent diabetes mellitus with nephropathy,Yag05,C10ED,XaF04,E102D,309426007,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1264,C108D,Insulin dependent diabetes mellitus with nephropathy,Yag05,C10ED,XaF04,E102D,425455002,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1265,C108D,Insulin dependent diabetes mellitus with nephropathy,Yag05,C10ED,XaF04,E102D,63510008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1266,C108D,Insulin dependent diabetes mellitus with nephropathy,Yag05,C10ED,XaF04,E102D,90731000119103,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1267,C108D,Insulin dependent diabetes mellitus with nephropathy,Yag05,C10ED,XaF04,E102D,110996009,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1268,C10ED,Insulin dependent diabetes mellitus with nephropathy,Yag05,C108D,XaF04,E102D,314377008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1269,C10ED,Insulin dependent diabetes mellitus with nephropathy,Yag05,C108D,XaF04,E102D,309426007,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1270,C10ED,Insulin dependent diabetes mellitus with nephropathy,Yag05,C108D,XaF04,E102D,425455002,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1271,C10ED,Insulin dependent diabetes mellitus with nephropathy,Yag05,C108D,XaF04,E102D,63510008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1272,C10ED,Insulin dependent diabetes mellitus with nephropathy,Yag05,C108D,XaF04,E102D,90731000119103,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1273,C10ED,Insulin dependent diabetes mellitus with nephropathy,Yag05,C108D,XaF04,E102D,110996009,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1274,C10ED,Insulin dependent diabetes mellitus with nephropathy,Yag05,C10ED,XaF04,E102D,314377008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1275,C10ED,Insulin dependent diabetes mellitus with nephropathy,Yag05,C10ED,XaF04,E102D,309426007,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1276,C10ED,Insulin dependent diabetes mellitus with nephropathy,Yag05,C10ED,XaF04,E102D,425455002,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1277,C10ED,Insulin dependent diabetes mellitus with nephropathy,Yag05,C10ED,XaF04,E102D,63510008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1278,C10ED,Insulin dependent diabetes mellitus with nephropathy,Yag05,C10ED,XaF04,E102D,90731000119103,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1279,C10ED,Insulin dependent diabetes mellitus with nephropathy,Yag05,C10ED,XaF04,E102D,110996009,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1280,C108D,Type I diabetes mellitus with nephropathy,YagvL,C108D,XaF04,E102D,314377008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1281,C108D,Type I diabetes mellitus with nephropathy,YagvL,C108D,XaF04,E102D,309426007,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1282,C108D,Type I diabetes mellitus with nephropathy,YagvL,C108D,XaF04,E102D,425455002,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1283,C108D,Type I diabetes mellitus with nephropathy,YagvL,C108D,XaF04,E102D,63510008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1284,C108D,Type I diabetes mellitus with nephropathy,YagvL,C108D,XaF04,E102D,90731000119103,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1285,C108D,Type I diabetes mellitus with nephropathy,YagvL,C108D,XaF04,E102D,110996009,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1286,C108D,Type I diabetes mellitus with nephropathy,YagvL,C10ED,XaF04,E102D,314377008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1287,C108D,Type I diabetes mellitus with nephropathy,YagvL,C10ED,XaF04,E102D,309426007,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1288,C108D,Type I diabetes mellitus with nephropathy,YagvL,C10ED,XaF04,E102D,425455002,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1289,C108D,Type I diabetes mellitus with nephropathy,YagvL,C10ED,XaF04,E102D,63510008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1290,C108D,Type I diabetes mellitus with nephropathy,YagvL,C10ED,XaF04,E102D,90731000119103,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1291,C108D,Type I diabetes mellitus with nephropathy,YagvL,C10ED,XaF04,E102D,110996009,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1292,C10ED,Type I diabetes mellitus with nephropathy,YagvL,C108D,XaF04,E102D,314377008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1293,C10ED,Type I diabetes mellitus with nephropathy,YagvL,C108D,XaF04,E102D,309426007,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1294,C10ED,Type I diabetes mellitus with nephropathy,YagvL,C108D,XaF04,E102D,425455002,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1295,C10ED,Type I diabetes mellitus with nephropathy,YagvL,C108D,XaF04,E102D,63510008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1296,C10ED,Type I diabetes mellitus with nephropathy,YagvL,C108D,XaF04,E102D,90731000119103,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1297,C10ED,Type I diabetes mellitus with nephropathy,YagvL,C108D,XaF04,E102D,110996009,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1298,C10ED,Type I diabetes mellitus with nephropathy,YagvL,C10ED,XaF04,E102D,314377008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1299,C10ED,Type I diabetes mellitus with nephropathy,YagvL,C10ED,XaF04,E102D,309426007,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1300,C10ED,Type I diabetes mellitus with nephropathy,YagvL,C10ED,XaF04,E102D,425455002,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1301,C10ED,Type I diabetes mellitus with nephropathy,YagvL,C10ED,XaF04,E102D,63510008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1302,C10ED,Type I diabetes mellitus with nephropathy,YagvL,C10ED,XaF04,E102D,90731000119103,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1303,C10ED,Type I diabetes mellitus with nephropathy,YagvL,C10ED,XaF04,E102D,110996009,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1304,C108D,Type 1 diabetes mellitus with nephropathy,YajRx,C108D,XaF04,E102D,314377008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1305,C108D,Type 1 diabetes mellitus with nephropathy,YajRx,C108D,XaF04,E102D,309426007,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1306,C108D,Type 1 diabetes mellitus with nephropathy,YajRx,C108D,XaF04,E102D,425455002,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1307,C108D,Type 1 diabetes mellitus with nephropathy,YajRx,C108D,XaF04,E102D,63510008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1308,C108D,Type 1 diabetes mellitus with nephropathy,YajRx,C108D,XaF04,E102D,90731000119103,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1309,C108D,Type 1 diabetes mellitus with nephropathy,YajRx,C108D,XaF04,E102D,110996009,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1310,C108D,Type 1 diabetes mellitus with nephropathy,YajRx,C10ED,XaF04,E102D,314377008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1311,C108D,Type 1 diabetes mellitus with nephropathy,YajRx,C10ED,XaF04,E102D,309426007,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1312,C108D,Type 1 diabetes mellitus with nephropathy,YajRx,C10ED,XaF04,E102D,425455002,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1313,C108D,Type 1 diabetes mellitus with nephropathy,YajRx,C10ED,XaF04,E102D,63510008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1314,C108D,Type 1 diabetes mellitus with nephropathy,YajRx,C10ED,XaF04,E102D,90731000119103,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1315,C108D,Type 1 diabetes mellitus with nephropathy,YajRx,C10ED,XaF04,E102D,110996009,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1316,C10ED,Type 1 diabetes mellitus with nephropathy,YajRx,C108D,XaF04,E102D,314377008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1317,C10ED,Type 1 diabetes mellitus with nephropathy,YajRx,C108D,XaF04,E102D,309426007,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1318,C10ED,Type 1 diabetes mellitus with nephropathy,YajRx,C108D,XaF04,E102D,425455002,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1319,C10ED,Type 1 diabetes mellitus with nephropathy,YajRx,C108D,XaF04,E102D,63510008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1320,C10ED,Type 1 diabetes mellitus with nephropathy,YajRx,C108D,XaF04,E102D,90731000119103,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1321,C10ED,Type 1 diabetes mellitus with nephropathy,YajRx,C108D,XaF04,E102D,110996009,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1322,C10ED,Type 1 diabetes mellitus with nephropathy,YajRx,C10ED,XaF04,E102D,314377008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1323,C10ED,Type 1 diabetes mellitus with nephropathy,YajRx,C10ED,XaF04,E102D,309426007,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1324,C10ED,Type 1 diabetes mellitus with nephropathy,YajRx,C10ED,XaF04,E102D,425455002,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1325,C10ED,Type 1 diabetes mellitus with nephropathy,YajRx,C10ED,XaF04,E102D,63510008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1326,C10ED,Type 1 diabetes mellitus with nephropathy,YajRx,C10ED,XaF04,E102D,90731000119103,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1327,C10ED,Type 1 diabetes mellitus with nephropathy,YajRx,C10ED,XaF04,E102D,110996009,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1328,C10EK,Type 1 diabetes mellitus with persistent proteinuria,YaluI,C10EK,XaIzM,E102D,314377008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1329,C10EK,Type 1 diabetes mellitus with persistent proteinuria,YaluI,C10EK,XaIzM,E102D,309426007,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1330,C10EK,Type 1 diabetes mellitus with persistent proteinuria,YaluI,C10EK,XaIzM,E102D,425455002,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1331,C10EK,Type 1 diabetes mellitus with persistent proteinuria,YaluI,C10EK,XaIzM,E102D,63510008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1332,C10EK,Type 1 diabetes mellitus with persistent proteinuria,YaluI,C10EK,XaIzM,E102D,90731000119103,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1333,C10EK,Type 1 diabetes mellitus with persistent proteinuria,YaluI,C10EK,XaIzM,E102D,110996009,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1334,C10EK,Type I diabetes mellitus with persistent proteinuria,YaluJ,C10EK,XaIzM,E102D,314377008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1335,C10EK,Type I diabetes mellitus with persistent proteinuria,YaluJ,C10EK,XaIzM,E102D,309426007,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1336,C10EK,Type I diabetes mellitus with persistent proteinuria,YaluJ,C10EK,XaIzM,E102D,425455002,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1337,C10EK,Type I diabetes mellitus with persistent proteinuria,YaluJ,C10EK,XaIzM,E102D,63510008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1338,C10EK,Type I diabetes mellitus with persistent proteinuria,YaluJ,C10EK,XaIzM,E102D,90731000119103,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1339,C10EK,Type I diabetes mellitus with persistent proteinuria,YaluJ,C10EK,XaIzM,E102D,110996009,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1340,C10EL,Type 1 diabetes mellitus with persistent microalbuminuria,YaluK,C10EL,XaIzN,E102D,314377008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1341,C10EL,Type 1 diabetes mellitus with persistent microalbuminuria,YaluK,C10EL,XaIzN,E102D,309426007,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1342,C10EL,Type 1 diabetes mellitus with persistent microalbuminuria,YaluK,C10EL,XaIzN,E102D,425455002,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1343,C10EL,Type 1 diabetes mellitus with persistent microalbuminuria,YaluK,C10EL,XaIzN,E102D,63510008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1344,C10EL,Type 1 diabetes mellitus with persistent microalbuminuria,YaluK,C10EL,XaIzN,E102D,90731000119103,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1345,C10EL,Type 1 diabetes mellitus with persistent microalbuminuria,YaluK,C10EL,XaIzN,E102D,110996009,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1346,C10EL,Type I diabetes mellitus with persistent microalbuminuria,YaluL,C10EL,XaIzN,E102D,314377008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1347,C10EL,Type I diabetes mellitus with persistent microalbuminuria,YaluL,C10EL,XaIzN,E102D,309426007,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1348,C10EL,Type I diabetes mellitus with persistent microalbuminuria,YaluL,C10EL,XaIzN,E102D,425455002,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
1349,C10EL,Type I diabetes mellitus with persistent microalbuminuria,YaluL,C10EL,XaIzN,E102D,63510008,E10,Insulin dependent diabetes (3),C1122,3383,PH152,304,Diabetes,Diabetes,Insulin-dependent diabetes mellitus
